"nomAttribuant","idAttribuant","typeAttribuant","anneeAttribution","nomBeneficiaire ","typeBeneficiaire ","montant","nature","objetAideNature"
"Ville de Marseille",21130055300016,"COM",2019,"ASS MARSEILLAISE POUR LA GESTION DE CRECHES","Associations",315473.2,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS MASSILIA MARATHON","Associations",44000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS MEDIATIONS ET COHESION SOCIALE GROUPE ADDAP 13 AMCS GROUPE ADDAP 13","Associations",105696,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS MEDITERRANEENNE DE SOUTIEN CULTUREL ARTISTIQUE ET SPORTIF AMSCAS","Associations",24000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS MILLE COULEURS POUR LES ENFANTS ENDIFFICULTE","Associations",1000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS MUSICALE SOCIO CULTURELLE","Associations",5200,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS NATIONALE DES CHEMINOTS ANCIENS COMBATTANTS","Associations",250,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS NATIONALE DES RAPATRIES D ORANIE ET LEURS AMI ES","Associations",2400,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS ORIA MULTI ACCUEIL CRECHE HALTE GARDERIE","Associations",62085.6,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS PASSAGE DE L’ART","Associations",500,"aide en numéraire ; aide en nature","MISE A DISPOSITION DE LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"ASS PHOCEENNE DES SPORTS DE GLACE","Associations",5000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS PLIF PLAF PLOUF","Associations",81752,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS PLUS FORT","Associations",5000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS POUR L ESSOR PROVENCAL STE DES EXCURSIONNISTES MARSEILLAIS","Associations",1500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS POUR L HABITAT ALTERNATIF SOCIAL","Associations",4000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS POUR LA PREVENTION DE LA POLLUTIONATMOSPHERIQUE APPA","Associations",9000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS POUR LA PROMOTION DE L ESPACE CULTUREL DE LA BUSSERINE","Associations",28000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS POUR LA RECHERCHE SUR LES TUMEURS CEREBRALES SUD","Associations",1500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS POUR LA VALORISATION DES ESPACES COLLABORATIFS","Associations",59276.8,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS POUR LE DEVELOPPEMENT ET L INFO SUR LES METIERS ET EMPLOIS METIERAMA","Associations",12000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS POUR LE DROIT A L INITIATIVE ECONOMIQUE","Associations",10000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS PR VISITE DES MALADES DS LES ETS HOSPITALIERS ET MAISONS DE RETRAITES","Associations",4000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS PREVENTION AUTISME RECHERCHE","Associations",4000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS PROVENCALE DES PELERINS DE COMPOSTELLE APPC","Associations",1100,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS PROVENCE EGYPTOLOGIE","Associations",600,"aide en numéraire ; aide en nature","MISE A DISPOSITION DE LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"ASS RECRE BB","Associations",75959.2,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS REGARDS DE PROVENCE","Associations",10000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS REGIONALE DES APHASIQUES DE LA MEDITERRANEE","Associations",1000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS SANTE SUD","Associations",6000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS SOS HEPATITES PACA","Associations",3500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS SPORTIVE ASPTT MARSEILLE","Associations",142000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS SPORTIVE COLLINE NOTRE DAME","Associations",2500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS SPORTIVE DE L AMICALE NOTRE DAME DE BEAUMONT","Associations",24000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS SPORTIVE DE LA TIMONE MENPENTI CAPELETTE","Associations",4000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS SPORTIVE DE MAZARGUES","Associations",25000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS SPORTIVE DES PILOTES MARITIMES","Associations",3000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS SPORTIVE DES TOURELLES","Associations",1000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS SPORTIVE ET CULTURELLE ALGERNON","Associations",14500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS SPORTIVE ET CULTURELLE DE LA BATARELLE","Associations",4000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS SPORTIVE ET CULTURELLE DE LA JEUNESSE DE FELIX PYAT","Associations",27743.1,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS SPORTIVE ET CULTURELLE LA DELORME","Associations",3000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS SPORTIVE KICK BOXING 3EME SECTEUR","Associations",20000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS SPORTIVE LES ARGONAUTES","Associations",1500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS SPORTS ET LOISIRS DES AVEUGLES ET AMBLYOPES","Associations",6600,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS UNION SPORTIVE DE L ENSEIGNEMENT DU PREMIER DEGRE DES SECTEURS DE MLLE","Associations",7000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS UNIS CITE MEDITERRANEE","Associations",30000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS VALENTIN HAUY AU SERVICE DES AVEUGLES ET DES MALVOYANTS","Associations",2000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS VILLE ET CULTURES","Associations",20000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASS VOILE IMPULSION","Associations",3000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSO GAY D INFORMATION SUR LE SIDA","Associations",20000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSO MAROC PASSION","Associations",0,"aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"ASSO POUR LE DEVELOPPEMENT DE LA PEDAGOGIE FREINET","Associations",200.34,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"ASSO SOCIOCULTURELLE DES QUARTIERS FONDACLE LES OLIVES","Associations",40663,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSO ST ANDRE LOISIRS ET CULTURE","Associations",547.95,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"ASSO TAEKWONDO HAPKIDO CLUB DE MARSEILLE","Associations",280.5,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"ASSO TIMBROLOGIQUE DU MIDI","Associations",300,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"ASSO TOUT UN MONDE","Associations",483.84,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"ASSO VERT ZANZIB’ART","Associations",395.01,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"ASSO YOUTH CAMP EXPERIENCES","Associations",18000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOC A DOMICILE FEDERATION NATIONALE ADESSA","Associations",7000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOC D AIDE AUX JEUNES TRAVAILLEURS","Associations",18000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOC SPORT ET CULT SAINT MARCEL","Associations",2500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION APIS","Associations",2322,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION APIS","Associations",29559.6,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION APIS","Associations",17035.14,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION APIS","Associations",13693.05,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION APIS","Associations",3586.06,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION APIS","Associations",16109.1,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION APIS","Associations",29052.45,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION ART CADE","Associations",36000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION CHANTS LIBRES","Associations",80.85,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION COMMERCES POSITIFS ACP","Associations",5000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION COUP DE POUCE PARTENAIRE DE LA REUSSITE A L ECOLE","Associations",33000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION CRECHE DU 285","Associations",80997.6,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION CUBE","Associations",5000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION D AIDE AUX POPULATIONS PRECAIRES ET IMMIGREES AAPPI","Associations",7000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION DE GESTION ET ANIMATION MAISON DES FAMILLES CENTRE SOCIAL FLAMANDS IRIS","Associations",21246.75,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION DE LA CHORALE ANGUELOS DE L ECOLE CHEVREUL","Associations",800,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION DE LA FONDATION ETUDIANTE POUR LA VILLE AFEV","Associations",21000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION DES COMMERCANTS ARTISANS ET PROFESSIONS LIBERALES DE ST BARNABE","Associations",5000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION DES COMMERCANTS DE L ESCALE BORELY","Associations",5000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION DES RAPATRIES ALGEROIS ET LEURS AMIS","Associations",1500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION DES SPORTS DE GLISSE URBAINE DE MEDITERRANEE ASGUM","Associations",1200,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION DIACONALE PROTESTANTE MARHABAN","Associations",1300,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION DU GRAND CANET","Associations",79281.13,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION ECLOSION 13","Associations",2000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION ENTRETOILE","Associations",168.3,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION ENTRETOILE","Associations",672,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION ET EDITIONS COMMUNE","Associations",3000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION GA MAISON DES FAMILLES","Associations",10279.87,"aide en numéraire ; aide en nature","MISE A DISPOSITION DE LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION GAMFA","Associations",92755.2,"aide en numéraire ; aide en nature","MISE A DISPOSITION DE LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION GAMFA","Associations",10279.87,"aide en numéraire ; aide en nature","MISE A DISPOSITION DE LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION GYMNIQUE MONTREDON","Associations",5944.86,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION LA PAIX","Associations",8185.27,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION LES DITS SONT DE LA","Associations",10000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION MAMANTHE","Associations",2700,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION MARSEILLE DIABETE AMD","Associations",10000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION MASSABIELLE","Associations",2000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION MONDIAL BOXING","Associations",5000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION NATIONALE DES VISITEURS DEPRISON","Associations",1000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION NATIONALE LE REFUGE","Associations",10000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION POUR LA REALISATION ET LE DEVELOPPEMENT AUDIOVISUEL ARDA","Associations",4843.22,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION POUR LE FESTIVAL MUSIQUES INTERDITES","Associations",23000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION POUR LES SOINS PALLIATIFS PACA","Associations",25000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION REGIONALE DES GREFFES DU COEUR","Associations",4000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION SAINT JOSEPH AFOR","Associations",100126.8,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION SAINTE VICTOIRE","Associations",133284.8,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION SOCIOCULTURELLE FAMILLES EN ACTION ASC FAMILLES EN ACTION","Associations",26485,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION SPORT ET CULTURE DE LA VALLEE DE L HUVEAUNE","Associations",1000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION SPORTIVE ASPTT MARSEILLE","Associations",19560,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION SPORTIVE ASPTT MARSEILLE","Associations",19410,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION SPORTIVE ASPTT MARSEILLE","Associations",1042.5,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION SPORTIVE ASPTT MARSEILLE","Associations",1500,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION SPORTIVE LA BOMBARDIERE","Associations",12000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION SUD FORMATION ASF","Associations",334157.7,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ASSOCIATION VARIAN FRY FRANCE","Associations",950.32,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ATD QUART MONDE","Associations",84,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"ATD QUART MONDE","Associations",81,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"ATELIER BLEU DU CAP DE L AIGLE","Associations",20400,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ATELIER NI","Associations",2000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ATELIER VIS A VIS","Associations",11000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ATHLETIC CLUB PHOCEEN","Associations",13000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ATHLETIC SPORT BUSSERINE ASB","Associations",9000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ATHLETICO MARSEILLE","Associations",90000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"AUTEUIL PETITE ENFANCE","Associations",407361.6,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"AUTO SUPPORT D USAGERS EX USAGERS DE DROGUES","Associations",10000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"AUTOKAB","Associations",117700,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"AUTRES REGARDS","Associations",26500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"AVENIR GYMNIQUE DES PINS","Associations",8000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"AVENIR SANTE FRANCE","Associations",6000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"AVF MARSEILLE ACCUEIL DES VILLES FRANCAISES MARSEILLE","Associations",1500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"AZURA CLUB SILENCIEUX DE MARSEILLE","Associations",1200,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"BADABOUM THEATRE","Associations",65093.25,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"BALLET NATIONAL DE MARSEILLE","Associations",1480000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"BALOU CRECHE","Associations",36658,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"BANQUE ALIMENTAIRE DES BDR POUR LA LUTTE CONTRE LA FAIM","Associations",47000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"BDE DEPARTEMENT CHIMIE IUT MARSEILLE","Associations",3000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"BECAUSE U ART","Associations",1000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"BENOIT Z TEAM","Associations",10000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"BETEL FRANCE","Associations",6500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"BGE PROVENCE ALPES MEDITERRANNEE ACCES CONSEIL BGE ACCES CONSEIL","Associations",8000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"BIG BAND STORY","Associations",500,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"BOARD SPIRIT MARSEILLE","Associations",3000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"BOXE FRANCAISE PARADIS","Associations",1000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"BOXING CLUB DE SAINT JEROME","Associations",5000,"aide en numéraire",
